date,price
2025-08-21,64.680015
2025-08-22,65.097827
2025-08-25,65.008411
2025-08-26,64.919260
2025-08-27,64.830373
2025-08-28,65.147562
2025-08-29,64.753629
2025-09-02,64.264071
2025-09-03,64.979752
2025-09-04,65.400386
2025-09-05,66.242037
2025-09-08,67.209191
2025-09-09,66.899786
2025-09-10,67.233577
2025-09-11,67.678632
2025-09-12,67.365454
2025-09-15,67.594337
2025-09-16,67.715446
2025-09-17,67.618979
2025-09-18,66.983876
2025-09-19,66.676698
2025-09-22,66.477534
2025-09-23,66.913836
2025-09-24,66.607373
2025-09-25,66.725737
2025-09-26,66.526426
2025-09-29,67.176614
2025-09-30,66.974863
2025-10-01,67.094172
2025-10-02,67.428933
2025-10-03,67.225874
2025-10-06,66.704355
2025-10-07,67.035792
2025-10-08,67.155209
2025-10-09,67.167642
2025-10-10,68.154933
2025-10-14,68.277351
2025-10-15,68.069770
2025-10-16,68.744648
2025-10-17,68.534504
2025-10-20,68.769210
2025-10-21,69.117392
2025-10-22,69.242372
2025-10-23,68.805443
2025-10-24,68.706331
2025-10-27,68.941859
2025-10-28,69.178666
2025-10-29,68.520094
2025-10-30,68.091523
2025-10-31,67.885350
2025-11-03,67.680360
2025-11-04,67.910086
2025-11-05,67.165655
2025-11-06,67.715947
2025-11-07,67.620089
2025-11-10,67.524518
2025-11-12,67.970542
2025-11-13,67.656824
2025-11-14,67.238412
2025-11-17,67.358092
2025-11-18,67.263343
2025-11-19,67.168877
2025-11-20,67.395528
2025-11-21,67.623390
2025-11-24,67.961143
2025-11-25,68.082708
2025-11-26,68.424176
2025-11-28,68.107139
2025-12-01,67.360547
2025-12-02,67.373071
2025-12-03,67.492991
2025-12-04,67.183876
2025-12-05,66.877362
2025-12-08,66.678679
2025-12-09,66.796688
2025-12-10,67.020985
2025-12-11,66.927455
2025-12-12,66.308727
2025-12-15,66.425702
2025-12-16,66.647887
2025-12-17,66.555466
2025-12-18,66.883780
2025-12-19,66.685347
2025-12-22,66.488039
2025-12-23,66.605424
2025-12-24,67.039786
2025-12-26,66.840620
2025-12-29,66.958915
2025-12-30,66.865768
2025-12-31,66.562659
2026-01-02,66.366246
2026-01-05,66.483228
2026-01-06,66.391474
2026-01-07,66.823066
2026-01-08,66.520539
2026-01-09,66.848006
2026-01-12,66.755307
2026-01-13,66.767951
2026-01-14,67.203373
2026-01-15,67.215997
2026-01-16,66.804969
2026-01-20,65.983194
2026-01-21,66.409873
2026-01-22,66.736123
2026-01-23,66.959347
2026-01-26,67.183753
2026-01-27,66.878811
2026-01-28,66.681198
2026-01-29,66.693879
2026-01-30,66.497346
2026-02-02,66.198217
2026-02-03,66.210935
2026-02-04,66.120279
2026-02-05,66.756694
2026-02-06,66.769390
2026-02-09,66.782088
2026-02-10,67.535657
2026-02-11,67.122157
2026-02-12,68.206024
2026-02-13,68.546333
2026-02-17,68.668843
2026-02-18,68.352311
2026-02-19,68.474273
2026-02-20,68.268346
2026-02-23,68.499386
2026-02-24,68.512015
2026-02-25,68.524646
2026-02-26,68.867257
2026-02-27,69.212660
2026-03-02,68.560997
2026-03-03,68.573637
2026-03-04,68.367411
2026-03-05,68.162364
2026-03-06,67.850585
2026-03-09,68.404680
2026-03-10,67.766886
2026-03-11,66.928278
2026-03-12,66.731320
2026-03-13,66.535473
2026-03-16,66.966177
2026-03-17,67.084216
2026-03-18,66.781673
2026-03-19,67.320598
2026-03-20,65.974727
2026-03-23,66.502592
2026-03-24,66.204967
2026-03-25,66.735809
2026-03-26,66.332775
2026-03-27,65.831890
2026-03-30,66.564232
2026-03-31,66.889903
2026-04-01,66.589393
2026-04-02,66.915188
2026-04-06,66.823276
2026-04-07,66.731637
2026-04-08,66.848885
2026-04-09,66.757211
2026-04-10,66.665807
2026-04-13,66.782846
2026-04-14,67.109922
2026-04-15,66.912696
2026-04-16,66.508594
2026-04-17,67.042442
2026-04-20,67.055270
2026-04-21,66.963166
2026-04-22,66.871335
2026-04-23,66.675606
2026-04-24,66.792569
2026-04-27,66.493647
2026-04-28,66.506524
2026-04-29,66.107363
2026-04-30,66.120269
2026-05-01,66.235706
2026-05-04,65.737988
2026-05-05,66.158203
2026-05-06,66.582877
2026-05-07,66.286034
2026-05-08,66.504990
2026-05-11,66.208872
